0.000,32
0.001,33
0.002,33
0.003,33
0.004,32
0.005,32
0.006,32
0.007,32
0.008,32
0.009,32
0.010,33
0.011,33
0.012,33
0.013,32
0.014,32
0.015,32
0.016,32
0.017,31
0.018,32
0.019,32
0.020,32
0.021,32
0.022,32
0.023,32
0.024,32
0.025,32
0.026,31
0.027,31
0.028,31
0.029,31
0.030,31
0.031,32
0.032,32
0.033,32
0.034,31
0.035,31
0.036,31
0.037,31
0.038,31
0.039,31
0.040,32
0.041,32
0.042,32
0.043,32
0.044,32
0.045,32
0.046,31
0.047,31
0.048,31
0.049,32
0.050,32
0.051,32
0.052,32
0.053,32
0.054,32
0.055,32
0.056,32
0.057,32
0.058,32
0.059,32
0.060,32
0.061,32
0.062,32
0.063,32
0.064,32
0.065,32
0.066,31
0.067,31
0.068,31
0.069,31
0.070,32
0.071,32
0.072,32
0.073,32
0.074,32
0.075,31
0.076,31
0.077,31
0.078,32
0.079,32
0.080,32
0.081,32
0.082,32
0.083,32
0.084,31
0.085,31
0.086,31
0.087,31
0.088,32
0.089,32
0.090,33
0.091,33
0.092,33
0.093,33
0.094,33
0.095,32
0.096,32
0.097,32
0.098,32
0.099,33
0.100,32
0.101,32
0.102,32
0.103,32
0.104,32
0.105,32
0.106,32
0.107,32
0.108,33
0.109,34
0.110,34
0.111,35
0.112,35
0.113,35
0.114,35
0.115,35
0.116,34
0.117,34
0.118,34
0.119,34
0.120,34
0.121,34
0.122,34
0.123,34
0.124,34
0.125,33
0.126,33
0.127,33
0.128,34
0.129,35
0.130,36
0.131,37
0.132,37
0.133,37
0.134,37
0.135,36
0.136,36
0.137,36
0.138,36
0.139,36
0.140,37
0.141,37
0.142,37
0.143,37
0.144,36
0.145,36
0.146,35
0.147,36
0.148,36
0.149,36
0.150,37
0.151,38
0.152,38
0.153,38
0.154,38
0.155,37
0.156,37
0.157,36
0.158,36
0.159,35
0.160,35
0.161,36
0.162,36
0.163,36
0.164,36
0.165,35
0.166,36
0.167,36
0.168,36
0.169,36
0.170,37
0.171,37
0.172,38
0.173,38
0.174,38
0.175,38
0.176,37
0.177,38
0.178,39
0.179,39
0.180,39
0.181,39
0.182,39
0.183,38
0.184,38
0.185,38
0.186,38
0.187,38
0.188,38
0.189,39
0.190,39
0.191,39
0.192,38
0.193,38
0.194,38
0.195,38
0.196,38
0.197,39
0.198,39
0.199,38
0.200,38
0.201,38
0.202,37
0.203,37
0.204,37
0.205,37
0.206,37
0.207,38
0.208,40
0.209,41
0.210,42
0.211,44
0.212,45
0.213,45
0.214,45
0.215,45
0.216,44
0.217,44
0.218,44
0.219,43
0.220,43
0.221,44
0.222,45
0.223,45
0.224,45
0.225,45
0.226,45
0.227,47
0.228,50
0.229,54
0.230,59
0.231,64
0.232,68
0.233,68
0.234,71
0.235,77
0.236,83
0.237,88
0.238,92
0.239,94
0.240,96
0.241,97
0.242,96
0.243,96
0.244,96
0.245,95
0.246,94
0.247,94
0.248,93
0.249,94
0.250,95
0.251,98
0.252,101
0.253,103
0.254,105
0.255,107
0.256,109
0.257,110
0.258,108
0.259,107
0.260,106
0.261,105
0.262,105
0.263,106
0.264,107
0.265,109
0.266,112
0.267,114
0.268,115
0.269,115
0.270,114
0.271,113
0.272,112
0.273,111
0.274,111
0.275,110
0.276,109
0.277,109
0.278,108
0.279,107
0.280,105
0.281,104
0.282,103
0.283,102
0.284,101
0.285,100
0.286,99
0.287,100
0.288,101
0.289,101
0.290,101
0.291,100
0.292,99
0.293,97
0.294,96
0.295,95
0.296,94
0.297,93
0.298,93
0.299,92
0.300,91
0.301,90
0.302,90
0.303,90
0.304,92
0.305,96
0.306,102
0.307,108
0.308,113
0.309,116
0.310,117
0.311,115
0.312,115
0.313,116
0.314,117
0.315,118
0.316,120
0.317,122
0.318,125
0.319,126
0.320,125
0.321,124
0.322,124
0.323,125
0.324,126
0.325,126
0.326,124
0.327,123
0.328,123
0.329,127
0.330,134
0.331,144
0.332,159
0.333,178
0.334,198
0.335,217
0.336,230
0.337,235
0.338,233
0.339,233
0.340,236
0.341,238
0.342,238
0.343,237
0.344,234
0.345,231
0.346,228
0.347,225
0.348,223
0.349,223
0.350,223
0.351,224
0.352,227
0.353,234
0.354,242
0.355,249
0.356,248
0.357,248
0.358,246
0.359,244
0.360,243
0.361,246
0.362,256
0.363,270
0.364,285
0.365,302
0.366,315
0.367,320
0.368,324
0.369,334
0.370,343
0.371,348
0.372,349
0.373,362
0.374,376
0.375,387
0.376,390
0.377,388
0.378,385
0.379,383
0.380,379
0.381,377
0.382,375
0.383,370
0.384,367
0.385,367
0.386,369
0.387,372
0.388,372
0.389,371
0.390,371
0.391,371
0.392,369
0.393,364
0.394,361
0.395,358
0.396,359
0.397,360
0.398,361
0.399,363
0.400,365
0.401,368
0.402,370
0.403,375
0.404,380
0.405,379
0.406,376
0.407,374
0.408,372
0.409,367
0.410,362
0.411,359
0.412,356
0.413,351
0.414,349
0.415,352
0.416,355
0.417,356
0.418,359
0.419,364
0.420,366
0.421,363
0.422,360
0.423,365
0.424,375
0.425,390
0.426,407
0.427,423
0.428,439
0.429,446
0.430,441
0.431,438
0.432,443
0.433,451
0.434,456
0.435,454
0.436,448
0.437,447
0.438,446
0.439,444
0.440,443
0.441,438
0.442,436
0.443,436
0.444,442
0.445,450
0.446,459
0.447,463
0.448,463
0.449,462
0.450,458
0.451,454
0.452,451
0.453,451
0.454,462
0.455,470
0.456,472
0.457,470
0.458,464
0.459,461
0.460,457
0.461,454
0.462,449
0.463,444
0.464,441
0.465,440
0.466,443
0.467,448
0.468,446
0.469,443
0.470,444
0.471,449
0.472,452
0.473,452
0.474,449
0.475,447
0.476,444
0.477,441
0.478,442
0.479,442
0.480,443
0.481,446
0.482,449
0.483,449
0.484,443
0.485,439
0.486,433
0.487,431
0.488,428
0.489,424
0.490,418
0.491,413
0.492,410
0.493,409
0.494,405
0.495,400
0.496,400
0.497,402
0.498,401
0.499,396
0.500,394
0.501,393
0.502,393
0.503,398
0.504,402
0.505,406
0.506,406
0.507,404
0.508,399
0.509,397
0.510,393
0.511,395
0.512,397
0.513,393
0.514,394
0.515,396
0.516,392
0.517,391
0.518,388
0.519,384
0.520,381
0.521,381
0.522,383
0.523,383
0.524,381
0.525,378
0.526,376
0.527,375
0.528,372
0.529,368
0.530,363
0.531,359
0.532,356
0.533,353
0.534,349
0.535,347
0.536,346
0.537,344
0.538,340
0.539,338
0.540,335
0.541,332
0.542,337
0.543,346
0.544,348
0.545,344
0.546,342
0.547,338
0.548,335
0.549,336
0.550,338
0.551,340
0.552,341
0.553,339
0.554,336
0.555,334
0.556,329
0.557,326
0.558,326
0.559,328
0.560,325
0.561,323
0.562,321
0.563,319
0.564,316
0.565,313
0.566,309
0.567,306
0.568,304
0.569,304
0.570,309
0.571,317
0.572,323
0.573,330
0.574,333
0.575,330
0.576,334
0.577,337
0.578,342
0.579,346
0.580,349
0.581,351
0.582,348
0.583,349
0.584,353
0.585,352
0.586,348
0.587,348
0.588,346
0.589,344
0.590,342
0.591,341
0.592,340
0.593,336
0.594,331
0.595,328
0.596,325
0.597,320
0.598,318
0.599,318
0.600,318
0.601,321
0.602,328
0.603,335
0.604,337
0.605,334
0.606,335
0.607,333
0.608,331
0.609,328
0.610,324
0.611,320
0.612,319
0.613,317
0.614,316
0.615,318
0.616,316
0.617,314
0.618,312
0.619,310
0.620,307
0.621,304
0.622,302
0.623,301
0.624,301
0.625,300
0.626,297
0.627,297
0.628,296
0.629,296
0.630,294
0.631,291
0.632,288
0.633,286
0.634,283
0.635,279
0.636,276
0.637,273
0.638,271
0.639,268
0.640,265
0.641,262
0.642,259
0.643,257
0.644,255
0.645,253
0.646,251
0.647,249
0.648,250
0.649,248
0.650,245
0.651,243
0.652,244
0.653,244
0.654,240
0.655,241
0.656,246
0.657,251
0.658,250
0.659,251
0.660,254
0.661,257
0.662,257
0.663,255
0.664,256
0.665,257
0.666,254
0.667,252
0.668,250
0.669,250
0.670,251
0.671,249
0.672,251
0.673,253
0.674,255
0.675,259
0.676,259
0.677,257
0.678,262
0.679,269
0.680,271
0.681,270
0.682,268
0.683,265
0.684,265
0.685,268
0.686,278
0.687,288
0.688,291
0.689,288
0.690,286
0.691,284
0.692,283
0.693,288
0.694,294
0.695,295
0.696,294
0.697,293
0.698,290
0.699,289
0.700,291
0.701,294
0.702,293
0.703,290
0.704,287
0.705,289
0.706,293
0.707,294
0.708,293
0.709,292
0.710,290
0.711,289
0.712,288
0.713,291
0.714,296
0.715,298
0.716,299
0.717,302
0.718,304
0.719,303
0.720,303
0.721,306
0.722,311
0.723,320
0.724,325
0.725,325
0.726,323
0.727,319
0.728,316
0.729,315
0.730,312
0.731,310
0.732,313
0.733,322
0.734,330
0.735,332
0.736,329
0.737,327
0.738,327
0.739,332
0.740,335
0.741,333
0.742,331
0.743,327
0.744,323
0.745,319
0.746,316
0.747,313
0.748,310
0.749,307
0.750,305
0.751,303
0.752,302
0.753,300
0.754,301
0.755,304
0.756,306
0.757,307
0.758,303
0.759,302
0.760,302
0.761,301
0.762,300
0.763,299
0.764,297
0.765,296
0.766,293
0.767,292
0.768,292
0.769,291
0.770,291
0.771,291
0.772,289
0.773,288
0.774,288
0.775,285
0.776,282
0.777,284
0.778,284
0.779,281
0.780,279
0.781,278
0.782,275
0.783,273
0.784,277
0.785,279
0.786,276
0.787,274
0.788,271
0.789,268
0.790,265
0.791,264
0.792,262
0.793,259
0.794,255
0.795,253
0.796,252
0.797,253
0.798,254
0.799,253
0.800,254
0.801,254
0.802,258
0.803,262
0.804,260
0.805,257
0.806,255
0.807,252
0.808,252
0.809,255
0.810,261
0.811,268
0.812,270
0.813,268
0.814,269
0.815,272
0.816,270
0.817,271
0.818,275
0.819,276
0.820,273
0.821,274
0.822,279
0.823,281
0.824,280
0.825,282
0.826,284
0.827,283
0.828,280
0.829,282
0.830,284
0.831,286
0.832,285
0.833,282
0.834,279
0.835,276
0.836,273
0.837,271
0.838,269
0.839,266
0.840,263
0.841,264
0.842,262
0.843,260
0.844,258
0.845,255
0.846,253
0.847,256
0.848,257
0.849,256
0.850,253
0.851,250
0.852,246
0.853,244
0.854,244
0.855,241
0.856,240
0.857,242
0.858,244
0.859,243
0.860,242
0.861,240
0.862,238
0.863,234
0.864,232
0.865,230
0.866,229
0.867,226
0.868,224
0.869,222
0.870,220
0.871,217
0.872,214
0.873,212
0.874,210
0.875,208
0.876,206
0.877,204
0.878,201
0.879,199
0.880,196
0.881,194
0.882,194
0.883,194
0.884,193
0.885,195
0.886,198
0.887,201
0.888,202
0.889,201
0.890,198
0.891,197
0.892,195
0.893,192
0.894,191
0.895,192
0.896,194
0.897,194
0.898,193
0.899,192
0.900,191
0.901,191
0.902,189
0.903,187
0.904,185
0.905,186
0.906,185
0.907,183
0.908,181
0.909,180
0.910,178
0.911,183
0.912,191
0.913,197
0.914,196
0.915,201
0.916,205
0.917,208
0.918,214
0.919,221
0.920,222
0.921,222
0.922,223
0.923,222
0.924,220
0.925,217
0.926,214
0.927,214
0.928,218
0.929,217
0.930,215
0.931,213
0.932,212
0.933,213
0.934,211
0.935,213
0.936,218
0.937,221
0.938,226
0.939,233
0.940,236
0.941,234
0.942,235
0.943,240
0.944,247
0.945,249
0.946,246
0.947,244
0.948,242
0.949,244
0.950,250
0.951,256
0.952,260
0.953,261
0.954,259
0.955,258
0.956,258
0.957,255
0.958,252
0.959,251
0.960,252
0.961,253
0.962,253
0.963,252
0.964,249
0.965,249
0.966,250
0.967,248
0.968,246
0.969,245
0.970,243
0.971,243
0.972,240
0.973,238
0.974,237
0.975,239
0.976,239
0.977,237
0.978,237
0.979,237
0.980,235
0.981,237
0.982,237
0.983,236
0.984,236
0.985,237
0.986,238
0.987,235
0.988,233
0.989,230
0.990,228
0.991,228
0.992,226
0.993,223
0.994,220
0.995,218
0.996,216
0.997,215
0.998,214
0.999,211
1.000,209
1.001,207
1.002,207
1.003,209
1.004,207
1.005,206
1.006,206
1.007,208
1.008,208
1.009,208
1.010,207
1.011,205
1.012,206
1.013,208
1.014,211
1.015,211
1.016,211
1.017,208
1.018,208
1.019,207
1.020,208
1.021,214
1.022,219
1.023,225
1.024,224
1.025,227
1.026,235
1.027,240
1.028,243
1.029,247
1.030,249
1.031,250
1.032,253
1.033,254
1.034,252
1.035,249
1.036,246
1.037,245
1.038,246
1.039,244
1.040,243
1.041,243
1.042,247
1.043,250
1.044,247
1.045,245
1.046,245
1.047,244
1.048,242
1.049,240
1.050,237
1.051,237
1.052,239
1.053,241
1.054,243
1.055,245
1.056,244
1.057,242
1.058,242
1.059,242
1.060,239
1.061,236
1.062,234
1.063,234
1.064,236
1.065,236
1.066,234
1.067,230
1.068,227
1.069,225
1.070,224
1.071,225
1.072,223
1.073,222
1.074,222
1.075,224
1.076,227
1.077,230
1.078,232
1.079,232
1.080,230
1.081,227
1.082,224
1.083,223
1.084,224
1.085,223
1.086,221
1.087,219
1.088,216
1.089,213
1.090,212
1.091,211
1.092,209
1.093,211
1.094,214
1.095,215
1.096,215
1.097,214
1.098,213
1.099,211
1.100,212
1.101,214
1.102,216
1.103,214
1.104,211
1.105,209
1.106,209
1.107,209
1.108,207
1.109,206
1.110,204
1.111,202
1.112,201
1.113,199
1.114,198
1.115,199
1.116,197
1.117,195
1.118,194
1.119,194
1.120,196
1.121,196
1.122,195
1.123,194
1.124,192
1.125,191
1.126,190
1.127,187
1.128,185
1.129,184
1.130,181
1.131,179
1.132,177
1.133,175
1.134,173
1.135,171
1.136,169
1.137,167
1.138,167
1.139,166
1.140,167
1.141,170
1.142,171
1.143,171
1.144,170
1.145,168
1.146,169
1.147,174
1.148,181
1.149,182
1.150,184
1.151,185
1.152,183
1.153,184
1.154,186
1.155,184
1.156,183
1.157,183
1.158,181
1.159,180
1.160,179
1.161,182
1.162,184
1.163,182
1.164,180
1.165,179
1.166,182
1.167,185
1.168,184
1.169,187
1.170,192
1.171,195
1.172,194
1.173,191
1.174,191
1.175,195
1.176,198
1.177,202
1.178,206
1.179,208
1.180,207
1.181,204
1.182,202
1.183,200
1.184,200
1.185,202
1.186,202
1.187,202
1.188,203
1.189,203
1.190,203
1.191,200
1.192,200
1.193,198
1.194,197
1.195,195
1.196,194
1.197,193
1.198,192
1.199,193
1.200,198
1.201,203
1.202,206
1.203,206
1.204,207
1.205,208
1.206,205
1.207,203
1.208,201
1.209,198
1.210,196
1.211,196
1.212,196
1.213,195
1.214,193
1.215,192
1.216,195
1.217,195
1.218,200
1.219,204
1.220,207
1.221,209
1.222,209
1.223,207
1.224,208
1.225,208
1.226,206
1.227,207
1.228,208
1.229,210
1.230,211
1.231,208
1.232,206
1.233,205
1.234,206
1.235,206
1.236,207
1.237,207
1.238,206
1.239,206
1.240,209
1.241,215
1.242,216
1.243,215
1.244,215
1.245,214
1.246,212
1.247,212
1.248,210
1.249,210
1.250,209
1.251,209
1.252,208
1.253,206
1.254,204
1.255,201
1.256,200
1.257,200
1.258,201
1.259,198
1.260,196
1.261,197
1.262,195
1.263,193
1.264,193
1.265,192
1.266,192
1.267,190
1.268,189
1.269,187
1.270,186
1.271,186
1.272,185
1.273,184
1.274,183
1.275,182
1.276,182
1.277,186
1.278,188
1.279,189
1.280,188
1.281,188
1.282,186
1.283,184
1.284,182
1.285,183
1.286,186
1.287,188
1.288,188
1.289,186
1.290,184
1.291,186
1.292,188
1.293,187
1.294,187
1.295,187
1.296,185
1.297,183
1.298,183
1.299,183
1.300,183
1.301,184
1.302,183
1.303,182
1.304,180
1.305,180
1.306,181
1.307,180
1.308,182
1.309,181
1.310,181
1.311,186
1.312,192
1.313,197
1.314,197
1.315,199
1.316,200
1.317,200
1.318,198
1.319,197
1.320,197
1.321,195
1.322,192
1.323,191
1.324,191
1.325,189
1.326,187
1.327,184
1.328,184
1.329,182
1.330,179
1.331,178
1.332,177
1.333,176
1.334,173
1.335,173
1.336,172
1.337,171
1.338,170
1.339,168
1.340,169
1.341,172
1.342,175
1.343,173
1.344,172
1.345,173
1.346,173
1.347,171
1.348,169
1.349,168
1.350,167
1.351,165
1.352,168
1.353,169
1.354,168
1.355,167
1.356,166
1.357,165
1.358,164
1.359,163
1.360,160
1.361,159
1.362,157
1.363,157
1.364,160
1.365,167
1.366,172
1.367,172
1.368,170
1.369,168
1.370,169
1.371,173
1.372,176
1.373,180
1.374,185
1.375,189
1.376,189
1.377,187
1.378,189
1.379,191
1.380,191
1.381,190
1.382,188
1.383,188
1.384,187
1.385,186
1.386,185
1.387,185
1.388,185
1.389,184
1.390,184
1.391,188
1.392,190
1.393,189
1.394,188
1.395,186
1.396,186
1.397,186
1.398,184
1.399,183
1.400,184
1.401,185
1.402,184
1.403,183
1.404,182
1.405,180
1.406,178
1.407,177
1.408,178
1.409,178
1.410,175
1.411,174
1.412,175
1.413,173
1.414,173
1.415,175
1.416,177
1.417,175
1.418,173
1.419,171
1.420,171
1.421,171
1.422,170
1.423,171
1.424,170
1.425,169
1.426,171
1.427,173
1.428,173
1.429,172
1.430,176
1.431,179
1.432,179
1.433,178
1.434,176
1.435,174
1.436,172
1.437,172
1.438,170
1.439,169
1.440,176
1.441,179
1.442,177
1.443,176
1.444,179
1.445,184
1.446,187
1.447,185
1.448,183
1.449,182
1.450,179
1.451,177
1.452,175
1.453,174
1.454,177
1.455,181
1.456,183
1.457,182
1.458,180
1.459,178
1.460,178
1.461,177
1.462,176
1.463,176
1.464,174
1.465,173
1.466,171
1.467,169
1.468,166
1.469,166
1.470,164
1.471,164
1.472,166
1.473,166
1.474,164
1.475,164
1.476,163
1.477,162
1.478,163
1.479,166
1.480,166
1.481,165
1.482,163
1.483,161
1.484,159
1.485,157
1.486,157
1.487,159
1.488,159
1.489,158
1.490,160
1.491,161
1.492,160
1.493,158
1.494,158
1.495,156
1.496,155
1.497,153
1.498,151
1.499,151
1.500,150
1.501,153
1.502,154
1.503,153
1.504,156
1.505,156
1.506,154
1.507,153
1.508,152
1.509,151
1.510,151
1.511,150
1.512,150
1.513,150
1.514,150
1.515,148
1.516,147
1.517,145
1.518,145
1.519,147
1.520,147
1.521,145
1.522,146
1.523,144
1.524,145
1.525,144
1.526,144
1.527,142
1.528,143
1.529,145
1.530,148
1.531,147
1.532,148
1.533,155
1.534,165
1.535,170
1.536,168
1.537,167
1.538,166
1.539,167
1.540,167
1.541,167
1.542,167
1.543,165
1.544,164
1.545,163
1.546,161
1.547,160
1.548,159
1.549,160
1.550,161
1.551,166
1.552,170
1.553,172
1.554,170
1.555,171
1.556,178
1.557,187
1.558,191
1.559,192
